Call_Date,Call_Time,province,district
21/09/2014,17:25:40,WEST,WESTERN URBAN
21/09/2014,17:25:43,WEST,WESTERN URBAN
21/09/2014,17:27:30,WEST,WESTERN URBAN
21/09/2014,17:27:41,WEST,WESTERN URBAN
21/09/2014,17:27:50,WEST,WESTERN URBAN
21/09/2014,17:28:22,WEST,WESTERN URBAN
21/09/2014,17:29:05,NORTH,BOMBALI
21/09/2014,17:29:07,WEST,WESTERN URBAN
21/09/2014,17:30:20,NORTH,TONKOLILI
21/09/2014,17:30:39,WEST,WESTERN URBAN
21/09/2014,17:30:48,EAST,KENEMA
21/09/2014,17:32:17,WEST,WESTERN RURAL
21/09/2014,17:34:12,WEST,WESTERN URBAN
21/09/2014,17:36:19,WEST,WESTERN RURAL
21/09/2014,17:36:47,WEST,WESTERN URBAN
21/09/2014,17:36:58,WEST,WESTERN URBAN
21/09/2014,17:37:13,WEST,WESTERN RURAL
21/09/2014,17:37:15,NORTH,PORT LOKO
21/09/2014,17:37:23,WEST,WESTERN URBAN
21/09/2014,17:38:29,WEST,WESTERN RURAL
21/09/2014,17:40:26,SOUTH,MOYAMBA
21/09/2014,17:41:02,EAST,KENEMA
21/09/2014,17:41:31,WEST,WESTERN URBAN
21/09/2014,17:41:45,WEST,WESTERN URBAN
21/09/2014,17:42:18,WEST,WESTERN URBAN
21/09/2014,17:45:05,WEST,WESTERN URBAN
21/09/2014,17:45:58,WEST,WESTERN URBAN
21/09/2014,17:47:15,WEST,WESTERN URBAN
21/09/2014,17:48:41,NORTH,TONKOLILI
21/09/2014,17:48:51,WEST,WESTERN URBAN
21/09/2014,17:49:33,WEST,WESTERN URBAN
21/09/2014,17:49:36,SOUTH,MOYAMBA
21/09/2014,17:50:41,WEST,WESTERN URBAN
21/09/2014,17:51:02,EAST,KONO
21/09/2014,17:51:35,WEST,WESTERN URBAN
21/09/2014,17:52:10,NORTH,BOMBALI
21/09/2014,17:53:16,WEST,WESTERN RURAL
21/09/2014,17:53:58,WEST,WESTERN URBAN
21/09/2014,17:55:02,NORTH,PORT LOKO
21/09/2014,17:56:32,WEST,WESTERN URBAN
21/09/2014,17:58:31,WEST,WESTERN URBAN
21/09/2014,17:58:46,WEST,WESTERN URBAN
21/09/2014,17:59:05,NORTH,PORT LOKO
21/09/2014,17:59:12,NORTH,PORT LOKO
21/09/2014,17:59:22,WEST,WESTERN URBAN
21/09/2014,17:59:23,NORTH,BOMBALI
21/09/2014,17:59:30,NORTH,KAMBIA
21/09/2014,17:59:48,WEST,WESTERN RURAL
21/09/2014,18:01:36,SOUTH,MOYAMBA
21/09/2014,18:02:55,WEST,WESTERN RURAL
21/09/2014,18:03:26,WEST,WESTERN URBAN
21/09/2014,18:04:02,WEST,WESTERN URBAN
21/09/2014,18:04:03,WEST,WESTERN URBAN
21/09/2014,18:04:11,WEST,WESTERN RURAL
21/09/2014,18:04:12,WEST,WESTERN RURAL
21/09/2014,18:07:17,WEST,WESTERN RURAL
21/09/2014,18:07:47,WEST,WESTERN URBAN
21/09/2014,18:12:30,NORTH,BOMBALI
21/09/2014,18:13:04,WEST,WESTERN URBAN
21/09/2014,18:13:15,SOUTH,PUJEHUN
21/09/2014,18:13:30,NORTH,BOMBALI
21/09/2014,18:13:32,NORTH,BOMBALI
21/09/2014,18:13:58,SOUTH,MOYAMBA
21/09/2014,18:14:31,NORTH,PORT LOKO
21/09/2014,18:14:48,WEST,WESTERN URBAN
21/09/2014,18:14:55,WEST,WESTERN URBAN
21/09/2014,18:15:58,WEST,WESTERN RURAL
21/09/2014,18:16:35,WEST,WESTERN URBAN
21/09/2014,18:17:04,NORTH,BOMBALI
21/09/2014,18:17:07,WEST,WESTERN URBAN
21/09/2014,18:17:13,WEST,WESTERN RURAL
21/09/2014,18:17:30,WEST,WESTERN RURAL
21/09/2014,18:17:53,WEST,WESTERN URBAN
21/09/2014,18:18:07,EAST,KAILAHUN
21/09/2014,18:18:46,WEST,WESTERN URBAN
21/09/2014,18:18:51,EAST,KONO
21/09/2014,18:18:53,WEST,WESTERN URBAN
21/09/2014,18:19:00,WEST,WESTERN URBAN
21/09/2014,18:20:06,WEST,WESTERN URBAN
21/09/2014,18:20:45,WEST,WESTERN URBAN
21/09/2014,18:21:02,WEST,WESTERN URBAN
21/09/2014,18:21:26,WEST,WESTERN URBAN
21/09/2014,18:21:40,SOUTH,BO
21/09/2014,18:21:47,WEST,WESTERN URBAN
21/09/2014,18:22:02,WEST,WESTERN URBAN
21/09/2014,18:22:05,NORTH,KAMBIA
21/09/2014,18:22:09,EAST,KONO
21/09/2014,18:22:16,WEST,WESTERN RURAL
21/09/2014,18:22:18,WEST,WESTERN URBAN
21/09/2014,18:22:40,WEST,WESTERN RURAL
21/09/2014,18:22:59,WEST,WESTERN URBAN
21/09/2014,18:23:00,WEST,WESTERN URBAN
21/09/2014,18:23:16,WEST,WESTERN URBAN
21/09/2014,18:23:23,NORTH,TONKOLILI
21/09/2014,18:23:36,WEST,WESTERN URBAN
21/09/2014,18:23:37,WEST,WESTERN URBAN
21/09/2014,18:23:40,WEST,WESTERN URBAN
21/09/2014,18:24:04,NORTH,TONKOLILI
21/09/2014,18:24:29,WEST,WESTERN URBAN
21/09/2014,18:25:21,SOUTH,MOYAMBA
21/09/2014,18:25:36,WEST,WESTERN URBAN
21/09/2014,18:26:01,EAST,KENEMA
21/09/2014,18:26:01,WEST,WESTERN URBAN
21/09/2014,18:26:25,WEST,WESTERN URBAN
21/09/2014,18:26:38,NORTH,BOMBALI
21/09/2014,18:26:38,WEST,WESTERN URBAN
21/09/2014,18:26:50,SOUTH,MOYAMBA
21/09/2014,18:27:46,WEST,WESTERN RURAL
21/09/2014,18:28:29,WEST,WESTERN URBAN
21/09/2014,18:28:30,WEST,WESTERN URBAN
21/09/2014,18:28:41,NORTH,PORT LOKO
21/09/2014,18:28:52,WEST,WESTERN URBAN
21/09/2014,18:29:00,NORTH,PORT LOKO
21/09/2014,18:29:01,WEST,WESTERN RURAL
21/09/2014,18:29:25,WEST,WESTERN RURAL
21/09/2014,18:30:43,WEST,WESTERN URBAN
21/09/2014,18:31:08,WEST,WESTERN URBAN
21/09/2014,18:31:15,WEST,WESTERN URBAN
21/09/2014,18:32:03,WEST,WESTERN RURAL
21/09/2014,18:32:10,WEST,WESTERN URBAN
21/09/2014,18:32:19,WEST,WESTERN URBAN
21/09/2014,18:32:34,NORTH,TONKOLILI
21/09/2014,18:32:37,WEST,WESTERN URBAN
21/09/2014,18:32:43,WEST,WESTERN RURAL
21/09/2014,18:33:29,NORTH,KOINADUGU
21/09/2014,18:33:39,WEST,WESTERN URBAN
21/09/2014,18:33:42,WEST,WESTERN URBAN
21/09/2014,18:34:29,EAST,KONO
21/09/2014,18:35:16,WEST,WESTERN URBAN
21/09/2014,18:35:17,EAST,KENEMA
21/09/2014,18:36:18,WEST,WESTERN URBAN
21/09/2014,18:36:22,WEST,WESTERN URBAN
21/09/2014,18:36:33,EAST,KONO
21/09/2014,18:37:13,NORTH,KOINADUGU
21/09/2014,18:37:49,WEST,WESTERN URBAN
21/09/2014,18:38:10,WEST,WESTERN URBAN
21/09/2014,18:38:23,NORTH,PORT LOKO
21/09/2014,18:38:36,SOUTH,MOYAMBA
21/09/2014,18:38:43,WEST,WESTERN URBAN
21/09/2014,18:38:44,WEST,WESTERN URBAN
21/09/2014,18:39:14,NORTH,KOINADUGU
21/09/2014,18:39:37,WEST,WESTERN URBAN
21/09/2014,18:39:48,SOUTH,MOYAMBA
21/09/2014,18:40:09,WEST,WESTERN URBAN
21/09/2014,18:40:12,NORTH,TONKOLILI
21/09/2014,18:40:13,WEST,WESTERN URBAN
21/09/2014,18:40:23,WEST,WESTERN RURAL
21/09/2014,18:40:31,WEST,WESTERN URBAN
21/09/2014,18:40:43,NORTH,PORT LOKO
21/09/2014,18:40:59,WEST,WESTERN URBAN
21/09/2014,18:41:03,WEST,WESTERN RURAL
21/09/2014,18:41:06,WEST,WESTERN URBAN
21/09/2014,18:41:24,SOUTH,BO
21/09/2014,18:43:19,WEST,WESTERN URBAN
21/09/2014,18:43:22,WEST,WESTERN URBAN
21/09/2014,18:43:28,WEST,WESTERN URBAN
21/09/2014,18:43:42,WEST,WESTERN URBAN
21/09/2014,18:44:01,NORTH,BOMBALI
21/09/2014,18:44:45,WEST,WESTERN RURAL
21/09/2014,18:45:26,WEST,WESTERN RURAL
21/09/2014,18:46:30,EAST,KONO
21/09/2014,18:46:37,WEST,WESTERN URBAN
21/09/2014,18:47:05,SOUTH,PUJEHUN
21/09/2014,18:47:09,NORTH,BOMBALI
21/09/2014,18:47:21,EAST,KONO
21/09/2014,18:48:26,NORTH,KAMBIA
21/09/2014,18:48:42,SOUTH,MOYAMBA
21/09/2014,18:49:47,WEST,WESTERN URBAN
21/09/2014,18:50:24,SOUTH,BO
21/09/2014,18:50:25,WEST,WESTERN RURAL
21/09/2014,18:50:40,WEST,WESTERN URBAN
21/09/2014,18:51:09,WEST,WESTERN RURAL
21/09/2014,18:52:18,WEST,WESTERN URBAN
21/09/2014,18:52:49,WEST,WESTERN URBAN
21/09/2014,18:53:22,WEST,WESTERN URBAN
21/09/2014,18:53:32,WEST,WESTERN URBAN
21/09/2014,18:54:11,WEST,WESTERN URBAN
21/09/2014,18:54:23,WEST,WESTERN RURAL
21/09/2014,18:54:44,WEST,WESTERN URBAN
21/09/2014,18:54:52,NORTH,KAMBIA
21/09/2014,18:55:56,WEST,WESTERN RURAL
21/09/2014,18:56:01,WEST,WESTERN URBAN
21/09/2014,18:56:28,WEST,WESTERN RURAL
21/09/2014,18:56:51,WEST,WESTERN URBAN
21/09/2014,18:58:51,NORTH,PORT LOKO
21/09/2014,18:58:58,WEST,WESTERN URBAN
21/09/2014,19:00:05,WEST,WESTERN URBAN
21/09/2014,19:00:56,SOUTH,PUJEHUN
21/09/2014,19:01:07,WEST,WESTERN URBAN
21/09/2014,19:02:24,WEST,WESTERN URBAN
21/09/2014,19:02:27,WEST,WESTERN RURAL
21/09/2014,19:02:30,WEST,WESTERN URBAN
21/09/2014,19:02:49,WEST,WESTERN URBAN
21/09/2014,19:03:48,WEST,WESTERN URBAN
21/09/2014,19:05:09,NORTH,PORT LOKO
21/09/2014,19:06:26,NORTH,BOMBALI
21/09/2014,19:06:27,SOUTH,BO
21/09/2014,19:07:10,NORTH,PORT LOKO
21/09/2014,19:07:28,WEST,WESTERN URBAN
21/09/2014,19:09:27,WEST,WESTERN URBAN
21/09/2014,19:11:03,WEST,WESTERN URBAN
21/09/2014,19:11:15,WEST,WESTERN RURAL
21/09/2014,19:11:31,WEST,WESTERN URBAN
21/09/2014,19:11:43,WEST,WESTERN URBAN
21/09/2014,19:11:59,NORTH,PORT LOKO
21/09/2014,19:12:02,NORTH,KAMBIA
21/09/2014,19:12:11,WEST,WESTERN URBAN
21/09/2014,19:13:12,WEST,WESTERN URBAN
21/09/2014,19:13:23,SOUTH,MOYAMBA
21/09/2014,19:13:39,WEST,WESTERN URBAN
21/09/2014,19:17:36,NORTH,BOMBALI
21/09/2014,19:18:59,NORTH,PORT LOKO
21/09/2014,19:19:03,WEST,WESTERN URBAN
21/09/2014,19:19:16,SOUTH,BO
21/09/2014,19:19:23,SOUTH,BO
21/09/2014,19:20:12,SOUTH,BO
21/09/2014,19:21:23,NORTH,PORT LOKO
21/09/2014,19:21:31,WEST,WESTERN URBAN
21/09/2014,19:22:59,WEST,WESTERN RURAL
21/09/2014,19:23:20,WEST,WESTERN URBAN
21/09/2014,19:23:47,NORTH,PORT LOKO
21/09/2014,19:24:15,WEST,WESTERN URBAN
21/09/2014,19:24:40,WEST,WESTERN URBAN
21/09/2014,19:24:45,SOUTH,BO
21/09/2014,19:25:44,WEST,WESTERN URBAN
21/09/2014,19:25:50,WEST,WESTERN URBAN
21/09/2014,19:27:39,NORTH,BOMBALI
21/09/2014,19:28:08,NORTH,PORT LOKO
21/09/2014,19:28:17,WEST,WESTERN RURAL
21/09/2014,19:29:14,NORTH,BOMBALI
21/09/2014,19:32:17,NORTH,PORT LOKO
21/09/2014,19:35:50,SOUTH,BONTHE
21/09/2014,19:36:41,WEST,WESTERN URBAN
21/09/2014,19:37:54,NORTH,PORT LOKO
21/09/2014,19:38:28,WEST,WESTERN URBAN
21/09/2014,19:38:46,NORTH,KAMBIA
21/09/2014,19:39:20,WEST,WESTERN URBAN
21/09/2014,19:40:47,WEST,WESTERN URBAN
21/09/2014,19:41:58,SOUTH,BO
21/09/2014,19:44:21,WEST,WESTERN URBAN
21/09/2014,19:44:33,SOUTH,MOYAMBA
21/09/2014,19:44:33,WEST,WESTERN URBAN
21/09/2014,19:45:46,EAST,KENEMA
21/09/2014,19:46:20,WEST,WESTERN URBAN
21/09/2014,19:46:40,WEST,WESTERN URBAN
21/09/2014,19:48:44,EAST,KAILAHUN
21/09/2014,19:49:07,WEST,WESTERN URBAN
21/09/2014,19:49:45,NORTH,BOMBALI
21/09/2014,19:51:11,EAST,KAILAHUN
21/09/2014,19:51:11,WEST,WESTERN RURAL
21/09/2014,19:51:32,SOUTH,MOYAMBA
21/09/2014,19:52:00,WEST,WESTERN URBAN
21/09/2014,19:52:08,EAST,KENEMA
21/09/2014,19:54:40,NORTH,PORT LOKO
21/09/2014,19:54:41,WEST,WESTERN URBAN
21/09/2014,19:54:53,WEST,WESTERN URBAN
21/09/2014,19:55:56,WEST,WESTERN RURAL
21/09/2014,19:56:12,NORTH,BOMBALI
21/09/2014,19:56:31,WEST,WESTERN URBAN
21/09/2014,19:57:21,NORTH,PORT LOKO
21/09/2014,20:04:45,EAST,KAILAHUN
21/09/2014,20:07:05,WEST,WESTERN RURAL
21/09/2014,20:07:09,WEST,WESTERN URBAN
21/09/2014,20:07:41,WEST,WESTERN URBAN
21/09/2014,20:07:54,NORTH,BOMBALI
21/09/2014,20:10:39,NORTH,BOMBALI
21/09/2014,20:10:55,WEST,WESTERN URBAN
21/09/2014,20:11:20,WEST,WESTERN URBAN
21/09/2014,20:13:18,EAST,KAILAHUN
21/09/2014,20:13:59,SOUTH,MOYAMBA
21/09/2014,20:14:01,NORTH,KOINADUGU
21/09/2014,20:14:12,WEST,WESTERN URBAN
21/09/2014,20:14:35,WEST,WESTERN URBAN
21/09/2014,20:15:48,WEST,WESTERN URBAN
21/09/2014,20:16:17,WEST,WESTERN URBAN
21/09/2014,20:17:22,WEST,WESTERN URBAN
21/09/2014,20:17:38,EAST,KENEMA
21/09/2014,20:18:46,EAST,KONO
21/09/2014,20:20:12,WEST,WESTERN RURAL
21/09/2014,20:21:21,EAST,KONO
21/09/2014,20:21:46,EAST,KAILAHUN
21/09/2014,20:22:38,NORTH,BOMBALI
21/09/2014,20:22:52,WEST,WESTERN RURAL
21/09/2014,20:22:57,NORTH,KOINADUGU
21/09/2014,20:24:23,NORTH,PORT LOKO
21/09/2014,20:24:54,EAST,KENEMA
21/09/2014,20:25:43,WEST,WESTERN URBAN
21/09/2014,20:26:24,NORTH,KAMBIA
21/09/2014,20:26:36,EAST,KENEMA
21/09/2014,20:27:04,EAST,KONO
21/09/2014,20:28:42,SOUTH,BO
21/09/2014,20:29:08,NORTH,BOMBALI
21/09/2014,20:30:45,SOUTH,BO
21/09/2014,20:30:51,WEST,WESTERN URBAN
21/09/2014,20:31:04,EAST,KAILAHUN
21/09/2014,20:31:17,NORTH,PORT LOKO
21/09/2014,20:31:59,SOUTH,BO
21/09/2014,20:32:02,WEST,WESTERN URBAN
21/09/2014,20:32:21,SOUTH,BO
21/09/2014,20:33:34,SOUTH,PUJEHUN
21/09/2014,20:33:37,WEST,WESTERN URBAN
21/09/2014,20:33:43,NORTH,PORT LOKO
21/09/2014,20:33:55,EAST,KONO
21/09/2014,20:34:14,WEST,WESTERN URBAN
21/09/2014,20:34:57,WEST,WESTERN URBAN
21/09/2014,20:35:02,NORTH,TONKOLILI
21/09/2014,20:35:31,NORTH,BOMBALI
21/09/2014,20:35:45,NORTH,BOMBALI
21/09/2014,20:36:09,NORTH,PORT LOKO
21/09/2014,20:38:45,SOUTH,BO
21/09/2014,20:39:26,WEST,WESTERN URBAN
21/09/2014,20:39:40,WEST,WESTERN URBAN
21/09/2014,20:40:40,WEST,WESTERN URBAN
21/09/2014,20:41:09,NORTH,KAMBIA
21/09/2014,20:41:50,EAST,KENEMA
21/09/2014,20:42:16,NORTH,BOMBALI
21/09/2014,20:42:25,WEST,WESTERN URBAN
21/09/2014,20:42:26,WEST,WESTERN URBAN
21/09/2014,20:43:29,EAST,KENEMA
21/09/2014,20:43:59,WEST,WESTERN URBAN
21/09/2014,20:44:36,WEST,WESTERN URBAN
21/09/2014,20:45:44,WEST,WESTERN URBAN
21/09/2014,20:45:51,WEST,WESTERN URBAN
22/09/2014,08:31:50,WEST,WESTERN URBAN
22/09/2014,08:35:57,NORTH,BOMBALI
22/09/2014,08:39:35,NORTH,PORT LOKO
22/09/2014,08:39:46,EAST,KAILAHUN
22/09/2014,08:41:22,WEST,WESTERN URBAN
22/09/2014,09:52:00,EAST,KAILAHUN
22/09/2014,09:58:19,EAST,KAILAHUN
22/09/2014,10:07:11,FOREIGN,AFRICA
22/09/2014,10:11:41,EAST,KAILAHUN
22/09/2014,19:48:12,EAST,KENEMA
22/09/2014,19:49:10,SOUTH,BONTHE
22/09/2014,19:52:16,EAST,KENEMA
22/09/2014,19:53:47,NORTH,KAMBIA
22/09/2014,19:55:08,NORTH,PORT LOKO
22/09/2014,19:55:13,WEST,WESTERN URBAN
22/09/2014,19:55:19,WEST,WESTERN URBAN
22/09/2014,19:55:25,NORTH,PORT LOKO
22/09/2014,19:55:30,NORTH,BOMBALI
22/09/2014,19:55:35,WEST,WESTERN URBAN
22/09/2014,19:55:41,NORTH,PORT LOKO
22/09/2014,19:55:46,NORTH,PORT LOKO
22/09/2014,19:55:52,NORTH,PORT LOKO
22/09/2014,19:55:57,NORTH,PORT LOKO
22/09/2014,19:58:20,WEST,WESTERN URBAN
22/09/2014,19:58:34,NORTH,PORT LOKO
22/09/2014,20:08:57,NORTH,KAMBIA
22/09/2014,20:20:00,EAST,KENEMA
22/09/2014,20:39:59,WEST,WESTERN URBAN
22/09/2014,20:40:39,WEST,WESTERN RURAL
22/09/2014,20:47:02,EAST,KENEMA
22/09/2014,20:47:07,WEST,WESTERN URBAN
22/09/2014,20:48:18,EAST,KENEMA
22/09/2014,20:51:47,WEST,WESTERN URBAN
22/09/2014,20:52:11,WEST,WESTERN URBAN
22/09/2014,20:52:31,WEST,WESTERN RURAL
22/09/2014,20:55:36,WEST,WESTERN URBAN
22/09/2014,20:58:08,NORTH,BOMBALI
2.FREQUENT STOOLING,ACTION,,
22/09/2014,21:00:37,NORTH,KAMBIA
22/09/2014,21:02:10,WEST,WESTERN URBAN
22/09/2014,21:03:51,WEST,WESTERN URBAN
22/09/2014,21:04:57,SOUTH,MOYAMBA
22/09/2014,21:06:41,SOUTH,BO
22/09/2014,21:06:58,WEST,WESTERN URBAN
22/09/2014,21:13:42,WEST,WESTERN URBAN
22/09/2014,21:14:00,WEST,WESTERN URBAN
22/09/2014,21:15:33,NORTH,PORT LOKO
22/09/2014,21:17:30,WEST,WESTERN URBAN
22/09/2014,21:19:39,NORTH,PORT LOKO
FOR ISATA-SKIN RASH,ACTION,,
22/09/2014,21:20:09,WEST,WESTERN URBAN
22/09/2014,21:20:56,EAST,KONO
22/09/2014,21:21:20,WEST,WESTERN URBAN
22/09/2014,21:23:54,WEST,WESTERN URBAN
22/09/2014,21:26:27,WEST,WESTERN URBAN
22/09/2014,21:26:51,NORTH,PORT LOKO
22/09/2014,21:30:45,WEST,WESTERN URBAN
22/09/2014,21:31:38,WEST,WESTERN URBAN
22/09/2014,21:31:50,WEST,WESTERN URBAN
22/09/2014,21:34:23,NORTH,PORT LOKO
22/09/2014,21:35:48,WEST,WESTERN URBAN
22/09/2014,21:37:18,WEST,WESTERN URBAN
22/09/2014,21:37:18,SOUTH,BO
22/09/2014,21:38:52,EAST,KONO
22/09/2014,21:38:57,EAST,KONO
22/09/2014,21:40:58,WEST,WESTERN URBAN
22/09/2014,21:41:33,EAST,KENEMA
22/09/2014,21:43:14,WEST,WESTERN RURAL
22/09/2014,21:45:34,WEST,WESTERN URBAN
22/09/2014,21:47:48,WEST,WESTERN URBAN
22/09/2014,21:47:57,WEST,WESTERN URBAN
22/09/2014,21:47:59,SOUTH,MOYAMBA
22/09/2014,21:48:02,WEST,WESTERN URBAN
22/09/2014,21:48:20,NORTH,BOMBALI
22/09/2014,21:51:09,WEST,WESTERN URBAN
22/09/2014,21:52:53,NORTH,KAMBIA
22/09/2014,21:52:55,WEST,WESTERN RURAL
22/09/2014,21:53:33,NORTH,KAMBIA
22/09/2014,21:54:18,WEST,WESTERN URBAN
22/09/2014,21:55:06,NORTH,BOMBALI
22/09/2014,22:01:17,NORTH,BOMBALI
22/09/2014,22:01:23,NORTH,BOMBALI
22/09/2014,22:03:45,SOUTH,BO
22/09/2014,22:06:24,WEST,WESTERN URBAN
22/09/2014,22:07:53,SOUTH,BO
22/09/2014,22:08:57,WEST,WESTERN URBAN
22/09/2014,22:09:30,NORTH,PORT LOKO
22/09/2014,22:19:26,SOUTH,BO
22/09/2014,22:25:40,SOUTH,BONTHE ISLAN
22/09/2014,22:28:30,SOUTH,BONTHE
22/09/2014,22:29:45,WEST,WESTERN URBAN
22/09/2014,22:31:23,NORTH,PORT LOKO
22/09/2014,22:35:09,SOUTH,MOYAMBA
22/09/2014,22:36:16,SOUTH,MOYAMBA
22/09/2014,22:36:31,WEST,WESTERN URBAN
22/09/2014,22:36:32,NORTH,PORT LOKO
22/09/2014,22:38:36,NORTH,BOMBALI
22/09/2014,22:39:11,NORTH,BOMBALI
22/09/2014,22:39:41,NORTH,BOMBALI
22/09/2014,22:40:58,NORTH,PORT LOKO
22/09/2014,22:41:08,EAST,KENEMA
22/09/2014,22:42:38,NORTH,KAMBIA
22/09/2014,22:43:35,NORTH,KAMBIA
22/09/2014,22:43:41,SOUTH,PUJEHUN
22/09/2014,22:44:10,NORTH,PORT LOKO
22/09/2014,22:44:52,EAST,KENEMA
22/09/2014,22:47:28,EAST,KENEMA
22/09/2014,22:50:26,NORTH,PORT LOKO
22/09/2014,22:50:37,WEST,WESTERN URBAN
22/09/2014,22:50:52,SOUTH,BO
22/09/2014,22:53:17,WEST,WESTERN URBAN
22/09/2014,22:53:34,WEST,WESTERN RURAL
22/09/2014,22:54:17,NORTH,PORT LOKO
22/09/2014,22:56:10,WEST,WESTERN URBAN
22/09/2014,22:56:32,WEST,WESTERN URBAN
22/09/2014,22:57:06,WEST,WESTERN URBAN
22/09/2014,22:58:37,NORTH,PORT LOKO
22/09/2014,22:59:15,WEST,WESTERN URBAN
22/09/2014,23:00:37,WEST,WESTERN RURAL
22/09/2014,23:02:26,NORTH,BOMBALI
22/09/2014,23:03:57,WEST,WESTERN URBAN
22/09/2014,23:04:13,NORTH,PORT LOKO
22/09/2014,23:04:56,WEST,WESTERN URBAN
22/09/2014,23:06:11,NORTH,PORT LOKO
22/09/2014,23:07:38,WEST,WESTERN RURAL
22/09/2014,23:07:45,WEST,WESTERN URBAN
22/09/2014,23:09:15,NORTH,PORT LOKO
22/09/2014,23:11:37,WEST,WESTERN URBAN
22/09/2014,23:12:51,WEST,WESTERN URBAN
22/09/2014,23:17:26,NORTH,PORT LOKO
22/09/2014,23:18:33,WEST,WESTERN URBAN
22/09/2014,23:18:44,WEST,WESTERN URBAN
22/09/2014,23:19:28,NORTH,PORT LOKO
22/09/2014,23:20:45,WEST,WESTERN URBAN
22/09/2014,23:21:33,WEST,WESTERN URBAN
22/09/2014,23:33:32,WEST,WESTERN URBAN
22/09/2014,23:35:18,WEST,WESTERN URBAN
22/09/2014,23:45:31,SOUTH,BO
23/09/2014,00:05:42,EAST,KAILAHUN
23/09/2014,00:05:45,SOUTH,BO
23/09/2014,00:06:50,WEST,WESTERN URBAN
23/09/2014,00:06:59,WEST,WESTERN URBAN
23/09/2014,00:07:08,WEST,WESTERN URBAN
23/09/2014,00:07:15,WEST,WESTERN URBAN
23/09/2014,00:07:20,WEST,WESTERN URBAN
23/09/2014,00:07:27,WEST,WESTERN URBAN
23/09/2014,00:09:07,NORTH,PORT LOKO
23/09/2014,00:09:18,NORTH,PORT LOKO
23/09/2014,00:09:29,NORTH,PORT LOKO
23/09/2014,00:10:23,SOUTH,BO
23/09/2014,00:11:01,WEST,WESTERN URBAN
23/09/2014,00:11:19,WEST,WESTERN URBAN
23/09/2014,00:12:16,EAST,KAILAHUN
23/09/2014,00:12:32,NORTH,PORT LOKO
23/09/2014,00:12:42,NORTH,PORT LOKO
23/09/2014,00:12:50,NORTH,PORT LOKO
23/09/2014,00:12:55,WEST,WESTERN URBAN
23/09/2014,00:12:59,NORTH,PORT LOKO
23/09/2014,00:13:27,NORTH,PORT LOKO
23/09/2014,00:13:48,NORTH,PORT LOKO
23/09/2014,00:15:17,WEST,WESTERN URBAN
23/09/2014,00:15:31,WEST,WESTERN URBAN
23/09/2014,00:15:36,NORTH,BOMBALI
23/09/2014,00:15:38,NORTH,BOMBALI
23/09/2014,00:16:12,NORTH,BOMBALI
23/09/2014,00:17:39,EAST,KAILAHUN
23/09/2014,00:19:17,WEST,WESTERN URBAN
23/09/2014,00:19:58,NORTH,TONKOLILI
23/09/2014,00:20:21,NORTH,BOMBALI
23/09/2014,00:21:10,NORTH,KAMBIA
23/09/2014,00:22:01,NORTH,PORT LOKO
23/09/2014,00:23:38,NORTH,PORT LOKO
23/09/2014,00:25:43,EAST,KONO
23/09/2014,00:27:28,NORTH,PORT LOKO
23/09/2014,00:29:16,WEST,WESTERN URBAN
23/09/2014,00:29:23,WEST,WESTERN URBAN
23/09/2014,00:34:05,EAST,KENEMA
23/09/2014,00:35:23,NORTH,PORT LOKO
23/09/2014,00:37:40,NORTH,BOMBALI
23/09/2014,00:44:51,EAST,KONO
23/09/2014,00:46:09,WEST,WESTERN URBAN
23/09/2014,00:48:39,WEST,WESTERN URBAN
23/09/2014,00:53:28,WEST,WESTERN URBAN
23/09/2014,00:54:04,NORTH,PORT LOKO
23/09/2014,00:56:49,WEST,WESTERN URBAN
23/09/2014,00:59:24,WEST,WESTERN URBAN
23/09/2014,01:01:11,WEST,WESTERN URBAN
23/09/2014,01:03:38,WEST,WESTERN URBAN
23/09/2014,01:07:10,WEST,WESTERN RURAL
23/09/2014,01:09:44,WEST,WESTERN URBAN
23/09/2014,01:11:34,NORTH,PORT LOKO
23/09/2014,01:12:50,WEST,WESTERN URBAN
23/09/2014,01:12:51,WEST,WESTERN URBAN
23/09/2014,01:16:50,WEST,WESTERN URBAN
23/09/2014,01:17:51,WEST,WESTERN URBAN
23/09/2014,01:18:19,WEST,WESTERN RURAL
23/09/2014,01:21:41,WEST,WESTERN URBAN
23/09/2014,01:22:33,WEST,WESTERN URBAN
23/09/2014,01:23:21,WEST,WESTERN RURAL
23/09/2014,01:23:42,WEST,WESTERN URBAN
23/09/2014,01:24:09,WEST,WESTERN URBAN
23/09/2014,01:26:05,WEST,WESTERN URBAN
23/09/2014,01:26:31,WEST,WESTERN URBAN
23/09/2014,01:27:18,WEST,WESTERN URBAN
23/09/2014,01:28:48,WEST,WESTERN RURAL
23/09/2014,01:29:54,WEST,WESTERN URBAN
23/09/2014,01:29:56,WEST,WESTERN URBAN
23/09/2014,01:32:28,WEST,WESTERN URBAN
23/09/2014,01:34:05,WEST,WESTERN RURAL
23/09/2014,01:34:32,WEST,WESTERN URBAN
23/09/2014,01:36:24,WEST,WESTERN RURAL
23/09/2014,01:39:11,WEST,WESTERN RURAL
23/09/2014,01:39:12,WEST,WESTERN URBAN
23/09/2014,01:39:16,NORTH,KOINADUGU
